user_id,cohort_id,educational_status,session_count,approved_projects
5534,101,GRADUATED,10,3
5635,101,GRADUATED,133,1
5053,349,GRADUATED,9,25
5481,396,POSTPONED,,
5506,468,DROPPED,,
5376,449,DROPPED,,
5296,468,DROPPED,,
4682,396,DROPPED,18,3
5429,396,POSTPONED,175,
5437,468,POSTPONED,4,4
419,396,POSTPONED,21,1
5509,468,DROPPED,,
5141,468,DROPPED,11,1
5524,396,POSTPONED,,
5208,396,DROPPED,4,
5142,468,DROPPED,5,
4578,468,DROPPED,5,17
5516,468,POSTPONED,14,7
5240,468,GRADUATED,29,24
5528,468,GRADUATED,28,24
5523,468,GRADUATED,8,23
4274,452,DROPPED,2,1
5436,468,GRADUATED,3,24
5532,468,GRADUATED,30,24
4719,468,GRADUATED,16,23
5617,101,GRADUATED,9,
5209,414,GRADUATED,,7
5084,398,DROPPED,2,3
4483,276,GRADUATED,,25
4731,344,GRADUATED,15,25
5541,520,ACTIVE,7,
5568,210,GRADUATED,42,3
1392,106,GRADUATED,,
3588,169,GRADUATED,,
5118,483,ACTIVE,16,
5541,461,GRADUATED,7,24
5550,101,GRADUATED,7,
5515,396,DROPPED,,
4840,483,GRADUATED,5,2
6621,591,ACTIVE,,
5627,217,GRADUATED,8,
5547,101,GRADUATED,47,3
5562,61,,30,
5559,217,POSTPONED,9,
5560,217,POSTPONED,,
5619,217,POSTPONED,20,
1712,217,POSTPONED,5,
5569,61,,6,
5298,519,ACTIVE,2,
5549,101,POSTPONED,1,
5629,101,GRADUATED,3,
5582,101,GRADUATED,8,3
5556,101,GRADUATED,34,
5575,66,,2,
5576,66,,2,
5616,61,,53,
5577,61,,4,
5581,101,GRADUATED,12,
5553,101,GRADUATED,19,
5566,101,GRADUATED,13,
5561,101,GRADUATED,17,
5579,66,,,
4060,295,GRADUATED,5,25
1714,484,ACTIVE,,
1714,483,ACTIVE,,1
5573,101,GRADUATED,6,3
5567,101,GRADUATED,1,
816,484,ACTIVE,2,
816,483,ACTIVE,2,1
5580,373,,,
4840,484,ACTIVE,5,
5618,61,,9,
5620,66,,6,
4568,483,ACTIVE,60,
5622,228,,1,
5624,66,,6,
4948,483,GRADUATED,38,3
5625,61,,6,
5162,365,GRADUATED,3,20
5621,228,ACTIVE,,
5290,519,ACTIVE,,
5406,456,POSTPONED,21,1
5475,461,POSTPONED,,7
5674,217,GRADUATED,6,
5298,520,ACTIVE,2,
5657,228,,2,
5673,488,,,
5513,465,GRADUATED,2,24
4758,354,GRADUATED,7,26
5554,381,GRADUATED,22,23
5087,519,ACTIVE,3,
5517,397,ACTIVE,6,3
5616,397,GRADUATED,53,25
5655,381,GRADUATED,10,21
5682,61,DROPPED,3,
5565,381,GRADUATED,2,22
5563,381,GRADUATED,14,22
5680,101,GRADUATED,2,
5577,397,GRADUATED,4,24
5625,397,GRADUATED,6,20
6617,591,ACTIVE,,
5665,66,,1,
5658,101,GRADUATED,16,
5660,61,,79,
5661,61,,53,
5662,228,,1,
5663,66,,,
5664,66,,,
5666,66,,,
5667,66,,5,
5668,66,,,
5669,66,,,
5670,66,,1,
5679,61,,6,
5671,66,,,
5672,61,,8,
5128,483,ACTIVE,,
5676,228,,2,
5497,397,DROPPED,1,
4716,355,GRADUATED,10,25
4509,292,GRADUATED,,25
5645,397,POSTPONED,,
5506,381,DROPPED,,
5387,397,POSTPONED,,
5546,381,DROPPED,,
5583,397,POSTPONED,2,1
5243,519,ACTIVE,8,
5481,397,POSTPONED,,1
5526,381,DROPPED,,1
5571,381,DROPPED,1,
5636,381,POSTPONED,10,6
4778,397,POSTPONED,15,
5659,381,DROPPED,,
5655,210,GRADUATED,10,3
5681,210,GRADUATED,45,3
5193,483,ACTIVE,60,3
5119,381,DROPPED,14,
5692,210,GRADUATED,30,3
5697,61,,13,
5621,489,DROPPED,,1
5689,66,,,
5716,228,GRADUATED,3,3
5710,217,GRADUATED,7,
4622,358,GRADUATED,5,25
5559,451,GRADUATED,9,31
6390,594,POSTPONED,1,
5685,216,,,
5686,216,,,
5687,228,,,
3499,483,ACTIVE,1,
5690,216,,,
5301,61,ACTIVE,1,
5219,483,ACTIVE,5,
5087,520,ACTIVE,3,
5143,483,ACTIVE,7,
5157,483,ACTIVE,16,1
5699,217,GRADUATED,5,
5700,217,POSTPONED,7,
1712,451,ACTIVE,5,15
5695,217,GRADUATED,4,
5504,451,POSTPONED,,11
5688,217,POSTPONED,8,
5242,483,ACTIVE,4,
5241,484,ACTIVE,10,
5702,217,POSTPONED,40,
3920,355,GRADUATED,10,25
4695,343,GRADUATED,,25
5711,228,,,
5712,61,,43,
6403,591,ACTIVE,,
5706,217,POSTPONED,,
5694,101,GRADUATED,27,
5696,101,GRADUATED,3,
5693,101,DROPPED,3,
5705,61,,17,
5704,101,GRADUATED,10,
5709,61,,,
5707,101,GRADUATED,12,
5388,451,POSTPONED,2,2
5715,101,DROPPED,39,
5719,61,,5,
5227,451,POSTPONED,54,18
5236,451,POSTPONED,8,9
1560,306,GRADUATED,59,25
5200,451,POSTPONED,,
5468,489,DROPPED,,
5644,489,DROPPED,,2
5234,519,ACTIVE,6,
5287,451,GRADUATED,6,31
5560,451,GRADUATED,,31
5740,210,GRADUATED,2,
3833,451,ACTIVE,2,21
5721,217,GRADUATED,6,
5281,453,DROPPED,,6
5732,217,GRADUATED,7,
6638,594,POSTPONED,,
5728,217,POSTPONED,10,
5670,488,ACTIVE,1,3
5736,217,GRADUATED,,
5668,488,ACTIVE,,2
5666,488,ACTIVE,,
5727,61,,25,2
5012,356,GRADUATED,9,25
5723,66,,17,
5724,66,,,
5725,66,,12,
5726,66,,11,
5921,524,POSTPONED,,1
5731,101,GRADUATED,,
5669,488,ACTIVE,,
4524,483,ACTIVE,51,
3833,192,POSTPONED,2,
5221,483,ACTIVE,61,1
5801,66,,,
5730,66,,6,
5581,520,ACTIVE,12,
5733,101,GRADUATED,2,
5734,101,GRADUATED,3,
6233,210,,,
5720,101,GRADUATED,16,
5753,101,GRADUATED,26,
4477,292,GRADUATED,,30
5098,484,ACTIVE,63,
5750,228,,6,
5699,453,POSTPONED,5,3
5671,488,ACTIVE,,1
5663,488,ACTIVE,,
5388,453,POSTPONED,2,9
5213,519,ACTIVE,1,
5749,210,GRADUATED,1,3
5746,210,GRADUATED,5,1
5741,210,GRADUATED,4,3
5773,210,GRADUATED,5,
5777,210,GRADUATED,2,
5719,399,POSTPONED,5,14
5682,399,POSTPONED,3,
5681,382,GRADUATED,45,23
6174,217,GRADUATED,,
5672,399,POSTPONED,8,5
5172,519,ACTIVE,18,
5568,382,GRADUATED,42,24
5652,520,ACTIVE,1,
5654,101,GRADUATED,13,
5778,101,GRADUATED,,
6227,210,,,
5758,101,GRADUATED,1,
5755,101,GRADUATED,,
3792,484,ACTIVE,2,
3792,483,ACTIVE,2,
5766,61,,,
5772,66,,12,
5714,399,POSTPONED,,
5766,399,DROPPED,,
1708,380,ACTIVE,2,
5779,216,,,
5675,382,DROPPED,,
5708,382,POSTPONED,13,
5780,216,,,
5722,399,DROPPED,,
5729,382,DROPPED,,1
5142,382,DROPPED,5,1
5661,399,POSTPONED,53,
5640,399,POSTPONED,4,11
5524,399,POSTPONED,,
4489,399,DROPPED,4,4
5653,399,DROPPED,3,2
5757,210,GRADUATED,1,
5765,210,GRADUATED,10,
5782,216,,,
5783,216,,,
1491,74,ACTIVE,2,
5567,520,ACTIVE,1,
5806,210,GRADUATED,15,3
5799,66,,1,
5795,66,,2,
5805,101,GRADUATED,3,
5818,101,GRADUATED,12,
5754,487,GRADUATED,10,21
5740,487,GRADUATED,2,24
5756,487,GRADUATED,2,25
5747,487,GRADUATED,6,21
3458,484,ACTIVE,1,
5785,216,,,
5761,487,GRADUATED,9,26
5787,216,,,
5775,487,ACTIVE,1,15
5767,487,GRADUATED,12,23
5784,217,GRADUATED,,
5809,101,GRADUATED,10,
4726,484,ACTIVE,66,
5789,217,POSTPONED,4,
5812,101,GRADUATED,1,
5786,217,POSTPONED,75,
5790,217,POSTPONED,20,
5319,483,ACTIVE,24,
5282,483,ACTIVE,1,
5792,66,,,
5791,217,POSTPONED,2,
5800,217,POSTPONED,7,
5796,61,,9,
5797,61,,,
5804,217,POSTPONED,9,
5808,61,,3,
5317,483,ACTIVE,6,
5811,228,,4,
4489,483,ACTIVE,4,
153,66,ACTIVE,,
5813,216,,4,
5814,216,,,
5815,216,,,
5752,487,DROPPED,,21
5326,483,ACTIVE,8,
5745,487,GRADUATED,11,23
5765,487,GRADUATED,10,25
5762,487,GRADUATED,8,23
5739,487,GRADUATED,20,22
5741,487,GRADUATED,4,26
5742,487,GRADUATED,6,22
5744,487,GRADUATED,6,25
5769,487,GRADUATED,1,20
5746,487,GRADUATED,5,21
5759,487,GRADUATED,4,23
5764,487,GRADUATED,1,26
5763,487,GRADUATED,2,22
3468,487,GRADUATED,10,22
5743,487,GRADUATED,8,26
5749,487,GRADUATED,1,26
5751,487,GRADUATED,5,21
5760,487,GRADUATED,10,25
5777,487,GRADUATED,2,21
5748,487,GRADUATED,2,23
5757,487,GRADUATED,1,19
1007,74,ACTIVE,1,
5821,228,,2,
5822,228,,6,
5863,210,GRADUATED,22,
5824,61,,9,
4203,512,ACTIVE,5,
5874,210,GRADUATED,34,
5830,61,,,
5834,66,,7,
5875,210,GRADUATED,4,3
4737,484,ACTIVE,14,
5696,493,DROPPED,3,2
5840,228,,5,
5482,486,POSTPONED,1,
5841,228,,6,
5843,101,GRADUATED,,
5838,61,,34,
5871,210,GRADUATED,15,1
4878,460,GRADUATED,,25
5288,483,ACTIVE,73,
5706,486,POSTPONED,,
5853,210,GRADUATED,24,3
5561,520,ACTIVE,17,
4322,486,POSTPONED,6,13
5789,486,POSTPONED,4,8
5850,66,,,
5791,486,POSTPONED,2,9
5332,101,GRADUATED,5,3
5842,101,GRADUATED,5,
5823,101,GRADUATED,14,
5844,101,GRADUATED,6,
5832,101,GRADUATED,1,
5833,101,GRADUATED,5,
5825,217,GRADUATED,2,
5855,61,,5,
5856,61,,50,
5831,217,POSTPONED,2,
5860,61,,16,
5858,217,POSTPONED,,
5870,217,GRADUATED,,
5007,485,ACTIVE,,
5836,101,GRADUATED,49,
5865,61,,1,
5837,101,GRADUATED,2,
5867,61,,,
5845,101,GRADUATED,1,
5846,101,GRADUATED,10,
5869,228,ACTIVE,,
5857,101,GRADUATED,12,
4073,66,ACTIVE,,
5864,101,GRADUATED,5,
5171,519,ACTIVE,9,
5848,210,GRADUATED,15,
5891,210,GRADUATED,13,3
5892,210,GRADUATED,19,3
5412,499,ACTIVE,15,4
5880,61,ACTIVE,22,
5550,520,ACTIVE,7,
5813,515,ACTIVE,4,20
5877,217,GRADUATED,9,
4235,484,ACTIVE,12,
5662,506,ACTIVE,1,9
6902,210,,,3
5214,483,ACTIVE,6,
5812,493,DROPPED,1,
5237,519,ACTIVE,16,
5890,66,,8,
7069,541,ACTIVE,,
5894,217,POSTPONED,13,
5346,101,GRADUATED,5,2
5898,101,GRADUATED,,
5758,499,ACTIVE,1,3
5778,493,DROPPED,,
5876,61,,,
5879,216,,,
4198,483,ACTIVE,7,
5881,66,,,
5882,216,,,
5883,61,,17,
1259,216,ACTIVE,,
5882,516,ACTIVE,,
5783,516,ACTIVE,,
5885,216,,,
5886,216,,,
5887,216,,,
5888,216,,,
5895,61,,76,
5896,216,,,
5897,66,,11,
5581,465,POSTPONED,12,17
5916,217,POSTPONED,3,
5880,400,POSTPONED,22,6
5781,400,POSTPONED,1,
5534,520,ACTIVE,10,
5768,101,GRADUATED,,
5914,66,,,
5356,483,ACTIVE,20,
5286,483,ACTIVE,6,
5901,61,,42,
5902,66,,13,
4527,483,ACTIVE,14,
5900,216,,,
5645,400,DROPPED,,
5905,216,,,
5170,519,ACTIVE,4,
5920,216,,,
4988,400,DROPPED,5,5
5886,516,ACTIVE,,
5887,516,ACTIVE,,
5903,61,,23,
5899,101,GRADUATED,5,
5922,101,GRADUATED,9,
5387,400,DROPPED,,
5921,101,GRADUATED,,
5908,216,,,
5909,216,,,
5928,101,GRADUATED,,2
5911,216,,,
4141,297,ACTIVE,43,24
5915,216,,,
5453,483,ACTIVE,30,
5923,61,,2,
5926,61,,9,
5927,66,,1,
5386,483,ACTIVE,10,
5714,400,DROPPED,,
5774,515,DROPPED,,
4361,400,DROPPED,3,2
5854,400,POSTPONED,51,3
5829,400,DROPPED,,
5937,101,GRADUATED,14,
5949,216,,,
5932,216,,,
5930,217,GRADUATED,,
5640,396,GRADUATED,4,25
6511,61,ACTIVE,15,
5792,496,POSTPONED,,
5492,496,POSTPONED,,1
4073,496,POSTPONED,,
5437,210,GRADUATED,4,1
606,517,ACTIVE,1,
7135,541,ACTIVE,,
5938,61,,3,
5881,496,DROPPED,,
5513,520,ACTIVE,2,
5950,216,,,
5933,101,GRADUATED,2,
5936,61,,1,
5337,483,ACTIVE,38,
5417,483,ACTIVE,4,
5940,216,,1,
5941,216,,,
4210,483,ACTIVE,6,
4844,383,DROPPED,7,1
5942,61,,1,
5808,400,POSTPONED,3,
5944,216,,,
5945,216,,,
5947,216,,,
5951,216,,,
5944,516,ACTIVE,,7
5941,516,ACTIVE,,
5947,516,ACTIVE,,
5879,516,ACTIVE,,
5952,516,ACTIVE,,
5948,515,DROPPED,,
5935,515,DROPPED,,
5871,383,POSTPONED,15,1
5119,383,DROPPED,14,
5945,515,ACTIVE,,6
5931,210,GRADUATED,22,
5911,515,ACTIVE,,3
5962,210,GRADUATED,,3
5498,483,ACTIVE,214,3
5959,210,GRADUATED,30,3
5976,61,ACTIVE,2,
5441,483,ACTIVE,4,
4591,507,DROPPED,,3
5421,461,GRADUATED,5,25
5435,483,ACTIVE,19,
1648,101,GRADUATED,,
5457,520,ACTIVE,7,
5960,61,,21,
5961,61,,,
5980,101,GRADUATED,,
5444,483,ACTIVE,11,1
5524,400,DROPPED,,
5967,61,,,
5973,101,GRADUATED,,
556,522,ACTIVE,1,
5831,507,POSTPONED,2,1
5977,61,,13,
5958,101,GRADUATED,3,
5971,101,GRADUATED,1,3
5975,101,GRADUATED,14,
5978,101,GRADUATED,1,3
5954,228,GRADUATED,6,
5964,61,,,
5965,61,,88,
5966,61,,,
794,519,ACTIVE,3,
794,520,ACTIVE,3,
1491,519,ACTIVE,2,
1491,520,ACTIVE,2,
4419,484,ACTIVE,47,
1,373,ACTIVE,8,
5238,484,ACTIVE,69,
5238,483,ACTIVE,69,1
1491,522,ACTIVE,2,
5166,519,ACTIVE,8,
5707,520,ACTIVE,12,
5982,66,,,
5969,401,SUSPENDED,12,
6014,210,GRADUATED,14,3
5088,520,ACTIVE,5,
6010,66,SUSPENDED,,
5048,520,ACTIVE,1,
5991,61,,1,
5990,217,GRADUATED,5,
5030,520,ACTIVE,13,
5860,401,POSTPONED,16,3
6001,210,DROPPED,4,
5983,228,ACTIVE,4,
6000,210,GRADUATED,7,3
5987,101,GRADUATED,6,
5984,101,GRADUATED,8,
5452,483,ACTIVE,9,3
5992,101,GRADUATED,17,
5998,61,,10,
5985,61,,6,
6002,61,,1,
6003,61,,20,
5545,397,DROPPED,2,5
5993,228,GRADUATED,10,
6004,61,,,
5968,401,DROPPED,1,
5072,520,ACTIVE,20,
5999,66,ACTIVE,7,
6007,61,,,
4975,349,DROPPED,5,16
5440,483,ACTIVE,17,
6013,61,,4,
5070,520,ACTIVE,7,
5069,520,ACTIVE,9,
5169,520,ACTIVE,1,
5073,520,ACTIVE,,
5054,520,ACTIVE,7,
5047,520,ACTIVE,1,
5026,520,ACTIVE,78,
4990,520,ACTIVE,,
5919,401,DROPPED,,1
5140,519,ACTIVE,5,
5481,401,DROPPED,,
4827,520,ACTIVE,2,
4640,520,ACTIVE,14,
4352,520,ACTIVE,27,
5200,508,DROPPED,,
6022,217,GRADUATED,3,
5865,401,DROPPED,1,
6062,217,POSTPONED,20,
5654,520,ACTIVE,13,
5170,520,ACTIVE,4,
6064,228,ACTIVE,5,
5030,519,ACTIVE,13,
6025,74,,,
6025,228,ACTIVE,,
6027,61,,,
6065,61,,,
5095,520,ACTIVE,1,
4734,520,ACTIVE,2,
4714,520,ACTIVE,,
4704,520,ACTIVE,,
4658,520,ACTIVE,1,
5297,520,ACTIVE,5,
5132,520,ACTIVE,3,
5014,520,ACTIVE,21,
4993,520,ACTIVE,8,
4979,520,ACTIVE,1,
4968,520,ACTIVE,5,
4973,520,ACTIVE,26,
5226,520,ACTIVE,76,
4982,520,ACTIVE,14,
4983,520,ACTIVE,5,
5422,520,ACTIVE,11,
5290,520,ACTIVE,,
5243,520,ACTIVE,8,
5234,520,ACTIVE,6,
5213,520,ACTIVE,1,
5172,520,ACTIVE,18,
5171,520,ACTIVE,9,
5237,520,ACTIVE,16,
5166,520,ACTIVE,8,
5140,520,ACTIVE,5,
5129,520,ACTIVE,4,
5111,520,ACTIVE,9,
5088,519,ACTIVE,5,
5072,519,ACTIVE,20,
6026,61,,25,
4776,519,ACTIVE,26,
5070,519,ACTIVE,7,
5069,519,ACTIVE,9,
5169,519,ACTIVE,1,
5073,519,ACTIVE,,
5054,519,ACTIVE,7,
5047,519,ACTIVE,1,
5026,519,ACTIVE,78,
4990,519,ACTIVE,,
4827,519,ACTIVE,2,
4640,519,ACTIVE,14,
4734,519,ACTIVE,2,
4714,519,ACTIVE,,
4658,519,ACTIVE,1,
4704,519,ACTIVE,,
5297,519,ACTIVE,5,
5132,519,ACTIVE,3,
6018,61,,,
5323,483,ACTIVE,1,
6098,217,GRADUATED,,
4253,484,ACTIVE,9,
5573,492,GRADUATED,6,25
3617,526,ACTIVE,14,
5647,520,ACTIVE,7,
4980,483,ACTIVE,12,
5301,385,ACTIVE,1,
4551,509,DROPPED,,
6082,61,,22,
5517,483,ACTIVE,6,
5583,399,DROPPED,2,
5420,507,DROPPED,,
5338,401,DROPPED,6,9
6088,101,GRADUATED,1,1
5969,402,SUSPENDED,12,
5577,483,ACTIVE,4,
5562,483,ACTIVE,30,1
5569,483,ACTIVE,6,1
5495,483,ACTIVE,3,
5625,483,ACTIVE,6,
5570,397,DROPPED,2,6
6085,61,,,
5811,506,ACTIVE,4,15
5469,461,GRADUATED,8,25
5335,519,ACTIVE,18,
5623,66,,2,
5665,488,GRADUATED,1,20
6697,210,DROPPED,,
5452,396,GRADUATED,9,22
4402,277,POSTPONED,,
5617,520,ACTIVE,9,
5692,382,GRADUATED,30,24
7110,512,ACTIVE,,
1374,79,GRADUATED,7,
1553,60,ACTIVE,,
6253,210,,,
4063,458,GRADUATED,5,25
5573,520,ACTIVE,6,
6068,101,GRADUATED,2,
6021,101,GRADUATED,24,
5974,101,GRADUATED,71,
6288,101,GRADUATED,35,
6009,66,,,
5844,514,GRADUATED,6,26
6077,66,,2,
5092,381,DROPPED,30,22
2246,468,GRADUATED,17,22
6094,101,GRADUATED,1,
5629,520,ACTIVE,3,
5946,217,GRADUATED,9,
5406,592,ACTIVE,21,
3900,347,ACTIVE,3,
5071,61,ACTIVE,,
5472,468,GRADUATED,7,23
5647,492,GRADUATED,7,26
4879,541,ACTIVE,93,
6521,61,ACTIVE,,
4640,492,GRADUATED,14,26
6415,536,DROPPED,,
5392,450,GRADUATED,7,25
6179,512,ACTIVE,1,
6072,217,GRADUATED,4,
5793,493,SUSPENDED,5,12
5641,483,ACTIVE,8,
5549,520,ACTIVE,1,
5664,488,ACTIVE,,1
6029,66,,1,
5182,467,POSTPONED,1,6
1,532,ACTIVE,8,
3900,225,ACTIVE,3,
5691,228,,,
4662,541,ACTIVE,39,
5380,398,GRADUATED,12,25
5542,520,ACTIVE,13,
6249,228,ACTIVE,,
6739,210,ACTIVE,,1
5661,400,ACTIVE,53,17
5498,396,GRADUATED,214,24
5686,516,ACTIVE,,11
6447,216,ACTIVE,,
6146,228,ACTIVE,2,
5530,396,GRADUATED,21,22
6696,210,DROPPED,,
5104,519,ACTIVE,5,
4776,520,ACTIVE,26,
5734,520,ACTIVE,3,
6448,216,ACTIVE,,
5104,454,GRADUATED,5,25
5175,394,GRADUATED,7,25
6433,541,ACTIVE,,
5808,401,DROPPED,3,
4713,541,ACTIVE,11,
5325,456,GRADUATED,10,25
5422,454,POSTPONED,11,
5353,450,GRADUATED,5,25
5846,514,ACTIVE,10,15
5678,520,ACTIVE,8,
4980,397,GRADUATED,12,25
5372,584,ACTIVE,,
6363,217,DROPPED,,
5804,486,POSTPONED,9,6
7092,228,ACTIVE,,
5056,499,ACTIVE,19,20
7133,61,ACTIVE,,
5530,483,ACTIVE,21,
6239,210,ACTIVE,,3
5538,520,ACTIVE,12,
5446,461,GRADUATED,1,25
6015,101,GRADUATED,7,
5388,507,DROPPED,2,3
5531,483,ACTIVE,2,
5352,521,POSTPONED,,1
5952,216,,,
6388,543,DROPPED,,
6685,598,ACTIVE,,4
7136,61,ACTIVE,,
5120,529,ACTIVE,5,
5071,529,ACTIVE,,
5067,529,ACTIVE,1,
2713,529,ACTIVE,,
5042,529,ACTIVE,,
5004,529,ACTIVE,12,
4996,529,ACTIVE,10,
5003,529,ACTIVE,1,
4935,529,ACTIVE,8,
4650,529,ACTIVE,46,
5438,529,ACTIVE,,
5384,529,ACTIVE,13,
5334,529,ACTIVE,8,
5230,529,ACTIVE,,
5139,529,ACTIVE,3,
5691,529,ACTIVE,,
5676,529,ACTIVE,2,
5644,529,ACTIVE,,
5621,529,ACTIVE,,
5468,529,ACTIVE,,
5071,528,ACTIVE,,
5067,528,ACTIVE,1,
2713,528,ACTIVE,,
5042,528,ACTIVE,,
5004,528,ACTIVE,12,
4996,528,ACTIVE,10,
5003,528,ACTIVE,1,
4935,528,ACTIVE,8,
4650,528,ACTIVE,46,
5438,528,ACTIVE,,
5384,528,ACTIVE,13,
5382,528,ACTIVE,19,
5334,528,ACTIVE,8,
5331,528,ACTIVE,5,
5230,528,ACTIVE,,
5382,529,ACTIVE,19,
5139,528,ACTIVE,3,
5120,528,ACTIVE,5,
5406,528,ACTIVE,21,
5691,528,ACTIVE,,
5676,528,ACTIVE,2,
5657,528,ACTIVE,2,
5644,528,ACTIVE,,
5622,528,ACTIVE,1,
5621,528,ACTIVE,,
5468,528,ACTIVE,,
5622,529,ACTIVE,1,
5657,529,ACTIVE,2,
5406,529,ACTIVE,21,
5635,520,ACTIVE,133,
6638,542,,,
1140,465,GRADUATED,13,25
6389,543,,,
4674,356,ACTIVE,6,18
5430,450,GRADUATED,4,25
6639,541,ACTIVE,,
5997,101,GRADUATED,3,
5939,61,,19,
5694,520,ACTIVE,27,
4764,66,ACTIVE,3,3
5065,483,ACTIVE,19,1
6112,101,GRADUATED,1,
5396,531,ACTIVE,4,
5994,536,DROPPED,1,1
5133,458,GRADUATED,,25
5818,520,ACTIVE,12,
5863,494,ACTIVE,22,3
5912,507,GRADUATED,2,26
6193,536,POSTPONED,,
2152,521,POSTPONED,,
5484,521,GRADUATED,6,27
6518,598,ACTIVE,4,2
5732,508,GRADUATED,7,31
6069,217,POSTPONED,58,
6006,61,,20,
6113,61,,1,
5472,210,GRADUATED,7,2
5453,395,GRADUATED,30,23
5561,465,GRADUATED,17,25
6028,228,ACTIVE,5,
5486,460,GRADUATED,8,25
5235,450,GRADUATED,,25
5646,520,ACTIVE,7,
5843,514,DROPPED,,2
5924,541,ACTIVE,7,
5912,217,POSTPONED,2,
5531,396,GRADUATED,2,17
5838,400,GRADUATED,34,25
5720,520,ACTIVE,16,
6074,101,GRADUATED,6,
6109,403,ACTIVE,77,22
6738,598,ACTIVE,,1
5724,496,ACTIVE,,18
5552,494,ACTIVE,12,4
5859,228,,8,
5215,394,ACTIVE,1,21
6677,512,,,
5569,397,GRADUATED,6,25
4012,594,ACTIVE,,6
6391,543,,,
6433,210,DROPPED,,
5658,520,ACTIVE,16,
5868,61,,102,
6406,210,DROPPED,,
5111,454,GRADUATED,9,24
5493,451,GRADUATED,7,31
5547,520,ACTIVE,47,
5968,61,,1,
5641,399,GRADUATED,8,21
4943,217,GRADUATED,6,2
5435,395,GRADUATED,19,25
6706,598,ACTIVE,,5
5917,216,,,
5874,383,GRADUATED,34,20
5715,520,ACTIVE,39,
5866,101,GRADUATED,17,
6201,228,ACTIVE,,
6722,61,ACTIVE,,
5660,483,GRADUATED,79,3
5712,483,ACTIVE,43,1
6100,101,GRADUATED,53,
5640,483,ACTIVE,4,
5356,387,ACTIVE,20,8
6679,598,ACTIVE,,4
5327,450,GRADUATED,6,25
6407,66,,,
3544,380,ACTIVE,,
6301,546,POSTPONED,,
5758,520,ACTIVE,1,
6717,513,ACTIVE,1,
6189,525,GRADUATED,3,26
5461,452,GRADUATED,1,25
5727,483,ACTIVE,25,1
6368,541,ACTIVE,10,
5444,484,GRADUATED,11,
6392,543,,,
5498,484,ACTIVE,214,
5412,520,ACTIVE,15,
4002,158,GRADUATED,30,25
6121,66,,,
5996,101,GRADUATED,7,
6748,61,ACTIVE,14,
5496,520,ACTIVE,28,
6339,61,ACTIVE,,
5839,217,GRADUATED,,
5415,459,GRADUATED,7,26
6177,525,ACTIVE,5,20
3856,224,GRADUATED,,25
5558,543,ACTIVE,,
7109,101,ACTIVE,,
6124,217,DROPPED,,
5337,395,GRADUATED,38,22
7115,101,,,
6093,228,ACTIVE,4,
5026,541,ACTIVE,78,
6736,541,ACTIVE,,
5854,61,,51,
5556,520,ACTIVE,34,
903,95,GRADUATED,1,
5463,452,GRADUATED,,25
6393,543,,,
6640,542,DROPPED,,
5382,359,ACTIVE,19,13
5773,487,GRADUATED,5,21
5726,490,ACTIVE,11,
6774,474,ACTIVE,,7
6737,541,ACTIVE,,
6766,210,DROPPED,,
4989,499,ACTIVE,1,8
6067,210,GRADUATED,2,1
5917,516,ACTIVE,,13
6108,61,,2,
1828,163,GRADUATED,6,
6915,541,ACTIVE,,
5776,487,GRADUATED,,25
5617,541,ACTIVE,9,
6081,538,DROPPED,1,
5753,520,ACTIVE,26,
6128,66,,2,
6063,61,,2,
5056,520,ACTIVE,19,
5491,101,GRADUATED,3,
6380,546,POSTPONED,,1
6422,101,GRADUATED,1,3
6681,474,ACTIVE,2,6
5479,452,GRADUATED,14,25
5112,66,ACTIVE,,
6502,541,ACTIVE,,
6129,66,,,
5519,499,ACTIVE,16,18
4989,520,ACTIVE,1,
6131,61,,,
5810,101,GRADUATED,15,
5553,465,GRADUATED,19,24
5304,548,ACTIVE,,
5491,458,GRADUATED,3,25
5581,519,ACTIVE,12,
6376,541,ACTIVE,,
6165,541,ACTIVE,57,
5519,520,ACTIVE,16,
6206,541,ACTIVE,2,
6675,541,ACTIVE,2,
6958,541,ACTIVE,,
5652,519,ACTIVE,1,
6738,66,,,
5091,484,ACTIVE,10,
4586,210,GRADUATED,4,
5181,467,POSTPONED,,1
6267,550,ACTIVE,,18
6508,584,ACTIVE,,
6089,61,,,
5567,465,ACTIVE,1,23
5567,519,ACTIVE,1,
4512,101,GRADUATED,7,
5566,520,ACTIVE,13,
6801,210,DROPPED,,
5848,494,ACTIVE,15,3
4586,271,GRADUATED,4,21
5561,519,ACTIVE,17,
6139,61,DROPPED,6,
5443,519,ACTIVE,1,
6134,61,,7,
6143,61,,,
6142,210,DROPPED,,
6625,542,DROPPED,,
4586,541,ACTIVE,4,
5089,520,ACTIVE,13,
6968,541,ACTIVE,,
6802,210,DROPPED,,
5861,101,GRADUATED,4,
3729,188,GRADUATED,,
6135,66,,,
6136,66,,,
6700,541,ACTIVE,,
6130,101,GRADUATED,19,
5550,519,ACTIVE,7,
6019,61,,9,
6137,61,,,
6297,101,GRADUATED,13,
5449,520,ACTIVE,77,
6165,61,ACTIVE,57,
6321,101,GRADUATED,,
5418,520,ACTIVE,,
6114,101,GRADUATED,2,3
5534,519,ACTIVE,10,
6207,210,GRADUATED,4,3
6738,210,ACTIVE,,2
